Province,County,Zip,GB1999,FullName,Latitude,Longitude
连云港市,东海县,222300,p320000/c320700/x320722,江苏省连云港市东海县, 34.516417 , 118.768176
连云港市,灌南县,222500,p320000/c320700/x320724,江苏省连云港市灌南县, 34.087135 , 119.315651
昌都地区,昌都县,854000,p540000/c542100/x542121,西藏自治区昌都地区昌都县, 31.138507 , 97.180437
昌都地区,江达县,854100,p540000/c542100/x542122,西藏自治区昌都地区江达县, 31.499202 , 98.218430
昌都地区,贡觉县,854200,p540000/c542100/x542123,西藏自治区昌都地区贡觉县, 30.860099 , 98.270970
昌都地区,察雅县,854300,p540000/c542100/x542126,西藏自治区昌都地区察雅县, 30.653943 , 97.568752
昌都地区,左贡县,854400,p540000/c542100/x542128,西藏自治区昌都地区左贡县, 29.671069 , 97.841022
昌都地区,芒康县,854500,p540000/c542100/x542129,西藏自治区昌都地区芒康县, 29.679908 , 98.593113
昌都地区,八宿县,854600,p540000/c542100/x542127,西藏自治区昌都地区八宿县, 30.053209 , 96.917836
昌都地区,洛隆县,855400,p540000/c542100/x542132,西藏自治区昌都地区洛隆县, 30.741523 , 95.824601
昌都地区,边坝县,855500,p540000/c542100/x542133,西藏自治区昌都地区边坝县, 30.933652 , 94.707800
昌都地区,类乌齐县,855600,p540000/c542100/x542124,西藏自治区昌都地区类乌齐县, 31.211601 , 96.600246
昌都地区,丁青县,855700,p540000/c542100/x542125,西藏自治区昌都地区丁青县, 31.412405 , 95.595762
山南地区,贡嘎县,850700,p540000/c542200/x542223,西藏自治区山南地区贡嘎县, 29.289455 , 90.984140
山南地区,扎囊县,850800,p540000/c542200/x542222,西藏自治区山南地区扎囊县, 29.245114 , 91.337250
山南地区,浪卡子县,851100,p540000/c542200/x542233,西藏自治区山南地区浪卡子县, 28.968031 , 90.397977
山南地区,洛扎县,851200,p540000/c542200/x542228,西藏自治区山南地区洛扎县, 28.385713 , 90.859992
山南地区,乃东县,856100,p540000/c542200/x542221,西藏自治区山南地区乃东县, 29.224904 , 91.761539
山南地区,桑日县,856200,p540000/c542200/x542224,西藏自治区山南地区桑日县, 29.259189 , 92.015818
山南地区,曲松县,856300,p540000/c542200/x542226,西藏自治区山南地区曲松县, 29.062826 , 92.203739
山南地区,加查县,856400,p540000/c542200/x542229,西藏自治区山南地区加查县, 29.140290 , 92.593993
山南地区,隆子县,856600,p540000/c542200/x542231,西藏自治区山南地区隆子县, 28.406809 , 92.461662
山南地区,错那县,856700,p540000/c542200/x542232,西藏自治区山南地区错那县, 27.991092 , 91.957166
山南地区,琼结县,856800,p540000/c542200/x542225,西藏自治区山南地区琼结县, 29.024625 , 91.683881
山南地区,措美县,856900,p540000/c542200/x542227,西藏自治区山南地区措美县, 28.438202 , 91.433509
宿迁市,沭阳县,223600,p320000/c321300/x321322,江苏省宿迁市沭阳县, 34.111022 , 118.804784
宿迁市,泗阳县,223700,p320000/c321300/x321323,江苏省宿迁市泗阳县, 33.723140 , 118.703038
宿迁市,宿豫区,223800,p320000/c321300/x321311,江苏省宿迁市宿豫区, 33.946822 , 118.330782
宿迁市,泗洪县,223900,p320000/c321300/x321324,江苏省宿迁市泗洪县, 33.476051 , 118.223591
福州市,闽侯县,350100,p350000/c350100/x350121,福建省福州市闽侯县, 26.150047 , 119.131725
福州市,长乐市,350200,p350000/c350100/x350182,福建省福州市长乐市, 25.962888 , 119.523266
福州市,福清市,350300,p350000/c350100/x350181,福建省福州市福清市, 25.720381 , 119.383811
福州市,平潭县,350400,p350000/c350100/x350128,福建省福州市平潭县, 25.498720 , 119.790168
福州市,连江县,350500,p350000/c350100/x350122,福建省福州市连江县, 26.197364 , 119.539704
福州市,罗源县,350600,p350000/c350100/x350123,福建省福州市罗源县, 26.489559 , 119.549776
福州市,永泰县,350700,p350000/c350100/x350125,福建省福州市永泰县, 25.866695 , 118.932592
福州市,闽清县,350800,p350000/c350100/x350124,福建省福州市闽清县, 26.221198 , 118.863361
漳州市,龙海市,363100,p350000/c350600/x350681,福建省漳州市龙海市, 24.446706 , 117.818197
漳州市,漳浦县,363200,p350000/c350600/x350623,福建省漳州市漳浦县, 24.117102 , 117.613808
漳州市,云霄县,363300,p350000/c350600/x350622,福建省漳州市云霄县, 23.957936 , 117.339573
漳州市,东山县,363400,p350000/c350600/x350626,福建省漳州市东山县, 23.701262 , 117.430061
漳州市,诏安县,363500,p350000/c350600/x350624,福建省漳州市诏安县, 23.711579 , 117.175185
漳州市,南靖县,363600,p350000/c350600/x350627,福建省漳州市南靖县, 24.514654 , 117.357321
漳州市,平和县,363700,p350000/c350600/x350628,福建省漳州市平和县, 24.363437 , 117.314891
漳州市,华安县,363800,p350000/c350600/x350629,福建省漳州市华安县, 25.004425 , 117.534103
漳州市,长泰县,363900,p350000/c350600/x350625,福建省漳州市长泰县, 24.625449 , 117.759153
临汾市,霍州市,031400,p140000/c141000/x141082,山西省临汾市霍州市, 36.568931 , 111.755398
临汾市,汾西县,031500,p140000/c141000/x141034,山西省临汾市汾西县, 36.652855 , 111.563951
临汾市,蒲县,041200,p140000/c141000/x141033,山西省临汾市蒲县, 36.411827 , 111.096439
临汾市,隰县,041300,p140000/c141000/x141031,山西省临汾市隰县, 36.693331 , 110.940638
临汾市,永和县,041400,p140000/c141000/x141032,山西省临汾市永和县, 36.759507 , 110.632007
临汾市,襄汾县,041500,p140000/c141000/x141023,山西省临汾市襄汾县, 35.876293 , 111.441725
临汾市,洪洞县,041600,p140000/c141000/x141024,山西省临汾市洪洞县, 36.253748 , 111.674966
临汾市,乡宁县,042100,p140000/c141000/x141029,山西省临汾市乡宁县, 35.970389 , 110.847021
临汾市,吉县,042200,p140000/c141000/x141028,山西省临汾市吉县, 36.098188 , 110.681763
临汾市,大宁县,042300,p140000/c141000/x141030,山西省临汾市大宁县, 36.465133 , 110.752903
临汾市,古县,042400,p140000/c141000/x141025,山西省临汾市古县, 36.266914 , 111.920466
临汾市,安泽县,042500,p140000/c141000/x141026,山西省临汾市安泽县, 36.147787 , 112.250144
临汾市,浮山县,042600,p140000/c141000/x141027,山西省临汾市浮山县, 35.968124 , 111.848883
临汾市,侯马市,043000,p140000/c141000/x141081,山西省临汾市侯马市, 35.619105 , 111.372002
临汾市,曲沃县,043400,p140000/c141000/x141021,山西省临汾市曲沃县, 35.641087 , 111.475861
临汾市,翼城县,043500,p140000/c141000/x141022,山西省临汾市翼城县, 35.738576 , 111.718951
吕梁市,交城县,030500,p140000/c141100/x141122,山西省吕梁市交城县, 37.551968 , 112.155921
吕梁市,文水县,032100,p140000/c141100/x141121,山西省吕梁市文水县, 37.438102 , 112.028866
吕梁市,汾阳市,032200,p140000/c141100/x141182,山西省吕梁市汾阳市, 37.261564 , 111.769894
吕梁市,孝义市,032300,p140000/c141100/x141181,山西省吕梁市孝义市, 37.146294 , 111.778818
吕梁市,交口县,032400,p140000/c141100/x141130,山西省吕梁市交口县, 36.982186 , 111.181151
吕梁市,石楼县,032500,p140000/c141100/x141126,山西省吕梁市石楼县, 36.998494 , 110.834505
吕梁市,离石区,033000,p140000/c141100/x141102,山西省吕梁市离石区, 37.517641 , 111.150733
吕梁市,方山县,033100,p140000/c141100/x141128,山西省吕梁市方山县, 37.894631 , 111.244098
吕梁市,临县,033200,p140000/c141100/x141124,山西省吕梁市临县, 37.950758 , 110.992094
吕梁市,柳林县,033300,p140000/c141100/x141125,山西省吕梁市柳林县, 37.429832 , 110.889071
吕梁市,中阳县,033400,p140000/c141100/x141129,山西省吕梁市中阳县, 37.357058 , 111.179657
吕梁市,岚县,033500,p140000/c141100/x141127,山西省吕梁市岚县, 38.279299 , 111.671917
吕梁市,兴县,033600,p140000/c141100/x141123,山西省吕梁市兴县, 38.462390 , 111.127668
晋城市,泽州县,048012,p140000/c140500/x140525,山西省晋城市泽州县, 35.617221 , 112.899137
晋城市,阳城县,048100,p140000/c140500/x140522,山西省晋城市阳城县, 35.486029 , 112.414738
晋城市,沁水县,048200,p140000/c140500/x140521,山西省晋城市沁水县, 35.690141 , 112.186739
晋城市,陵川县,048300,p140000/c140500/x140524,山西省晋城市陵川县, 35.775685 , 113.280688
晋城市,高平市,048400,p140000/c140500/x140581,山西省晋城市高平市, 35.797997 , 112.923920
忻洲市,原平市,034100,p140000/c140900/x140981,山西省忻洲市原平市, 38.731402 , 112.711059
忻洲市,代县,034200,p140000/c140900/x140923,山西省忻洲市代县, 39.076620 , 112.984148
忻洲市,繁峙县,034300,p140000/c140900/x140924,山西省忻洲市繁峙县, 39.188811 , 113.265564
忻洲市,静乐县,035100,p140000/c140900/x140926,山西省忻洲市静乐县, 38.359036 , 111.939440
忻洲市,定襄县,035400,p140000/c140900/x140921,山西省忻洲市定襄县, 38.473548 , 112.957215
忻洲市,五台县,035500,p140000/c140900/x140922,山西省忻洲市五台县, 38.728315 , 113.255309
忻洲市,神池县,036100,p140000/c140900/x140927,山西省忻洲市神池县, 39.090553 , 112.211297
忻洲市,五寨县,036200,p140000/c140900/x140928,山西省忻洲市五寨县, 38.910726 , 111.846905
忻洲市,苛岚县,036300,p140000/c140900/x140929,山西省忻洲市苛岚县, 38.704180 , 111.572850
忻洲市,偏关县,036400,p140000/c140900/x140932,山西省忻洲市偏关县, 39.436306 , 111.508831
忻洲市,河曲县,036500,p140000/c140900/x140930,山西省忻洲市河曲县, 39.384482 , 111.138472
忻洲市,保德县,036600,p140000/c140900/x140931,山西省忻洲市保德县, 39.022488 , 111.086564
忻洲市,宁武县,036700,p140000/c140900/x140925,山西省忻洲市宁武县, 39.001524 , 112.304722
泰州市,靖江市,214500,p320000/c321200/x321282,江苏省泰州市靖江市, 31.982751 , 120.277138
泰州市,泰兴市,225400,p320000/c321200/x321283,江苏省泰州市泰兴市, 32.171854 , 120.051744
泰州市,姜堰市,225500,p320000/c321200/x321284,江苏省泰州市姜堰市, 32.509155 , 120.127934
泰州市,兴化市,225700,p320000/c321200/x321281,江苏省泰州市兴化市, 32.910459 , 119.852541
南通市,海门市,226100,p320000/c320600/x320684,江苏省南通市海门市, 31.871173 , 121.181615
南通市,启东市,226200,p320000/c320600/x320681,江苏省南通市启东市, 31.808026 , 121.657441
南通市,通州市,226300,p320000/c320600/x320683,江苏省南通市通州市, 32.064170 , 121.075046
南通市,如东县,226400,p320000/c320600/x320623,江苏省南通市如东县, 32.331766 , 121.185201
南通市,如皋市,226500,p320000/c320600/x320682,江苏省南通市如皋市, 32.370557 , 120.574946
南通市,海安县,226600,p320000/c320600/x320621,江苏省南通市海安县, 32.548507 , 120.505684
毕节地区,黔西县,551500,p520000/c522400/x522423,贵州省毕节地区黔西县, 27.283955 , 105.291644
毕节地区,大方县,551600,p520000/c522400/x522422,贵州省毕节地区大方县, 27.181930 , 105.708908
毕节地区,毕节市,551700,p520000/c522400/x522401,贵州省毕节地区毕节市, 27.302740 , 105.284655
毕节地区,金沙县,551800,p520000/c522400/x522424,贵州省毕节地区金沙县, 27.283955 , 105.291644
毕节地区,织金县,552100,p520000/c522400/x522425,贵州省毕节地区织金县, 26.764610 , 105.897129
毕节地区,威宁彝族自治县,553100,p520000/c522400/x522427,贵州省毕节地区威宁彝族自治县, 26.860388 , 104.286225
毕节地区,赫章县,553200,p520000/c522400/x522428,贵州省毕节地区赫章县, 27.283955 , 105.291644
毕节地区,纳雍县,553300,p520000/c522400/x522426,贵州省毕节地区纳雍县, 27.283955 , 105.291644
淮安市,金湖县,211600,p320000/c320800/x320831,江苏省淮安市金湖县, 33.025433 , 119.020585
淮安市,盱眙县,211700,p320000/c320800/x320830,江苏省淮安市盱眙县, 33.011971 , 118.544361
淮安市,洪泽县,223100,p320000/c320800/x320829,江苏省淮安市洪泽县, 33.294223 , 118.873138
淮安市,楚州区,223200,p320000/c320800/x320803,江苏省淮安市楚州区, 33.505243 , 119.149795
淮安市,淮阴区,223300,p320000/c320800/x320804,江苏省淮安市淮阴区, 33.631893 , 119.034725
淮安市,涟水县,223400,p320000/c320800/x320826,江苏省淮安市涟水县, 33.780960 , 119.260335
黄石市,大冶市,435100,p420000/c420200/x420281,湖北省黄石市大冶市, 30.095643 , 114.979875
黄石市,阳新县,435200,p420000/c420200/x420222,湖北省黄石市阳新县, 29.830258 , 115.215227
庆阳市,镇原县,744500,p620000/c621000/x621027,甘肃省庆阳市镇原县, 35.677462 , 107.200832
庆阳市,西峰区,745000,p620000/c621000/x621002,甘肃省庆阳市西峰区, 35.730652 , 107.651077
庆阳市,庆城县,745100,p620000/c621000/x621021,甘肃省庆阳市庆城县, 36.016299 , 107.881802
庆阳市,宁县,745200,p620000/c621000/x621026,甘肃省庆阳市宁县, 35.502177 , 107.928369
庆阳市,正宁县,745300,p620000/c621000/x621025,甘肃省庆阳市正宁县, 35.491890 , 108.359976
庆阳市,合水县,745400,p620000/c621000/x621024,甘肃省庆阳市合水县, 35.819243 , 108.019530
庆阳市,华池县,745600,p620000/c621000/x621023,甘肃省庆阳市华池县, 36.461355 , 107.990035
庆阳市,环县,745700,p620000/c621000/x621022,甘肃省庆阳市环县, 36.568435 , 107.308501
平凉市,静宁县,743400,p620000/c620800/x620826,甘肃省平凉市静宁县, 35.521977 , 105.732556
平凉市,崆峒区,744000,p620000/c620800/x620802,甘肃省平凉市崆峒区, 35.542491 , 106.674767
平凉市,华亭县,744100,p620000/c620800/x620824,甘肃省平凉市华亭县, 35.218292 , 106.653158
平凉市,崇信县,744200,p620000/c620800/x620823,甘肃省平凉市崇信县, 35.302123 , 107.035409
平凉市,泾川县,744300,p620000/c620800/x620821,甘肃省平凉市泾川县, 35.332666 , 107.367850
平凉市,灵台县,744400,p620000/c620800/x620822,甘肃省平凉市灵台县, 35.065399 , 107.621124
平凉市,庄浪县,744600,p620000/c620800/x620825,甘肃省平凉市庄浪县, 35.202385 , 106.036687
邢台市,邢台县,054000,p130000/c130500/x130521,河北省邢台市邢台县, 37.050730 , 114.561132
邢台市,沙河市,054100,p130000/c130500/x130582,河北省邢台市沙河市, 36.854922 , 114.503335
邢台市,内邱县,054200,p130000/c130500/x130523,河北省邢台市内邱县, 37.286669 , 114.512128
邢台市,临城县,054300,p130000/c130500/x130522,河北省邢台市临城县, 37.444499 , 114.498762
邢台市,南和县,054400,p130000/c130500/x130527,河北省邢台市南和县, 37.005041 , 114.683762
邢台市,平乡县,054500,p130000/c130500/x130532,河北省邢台市平乡县, 37.063148 , 115.030076
邢台市,广宗县,054600,p130000/c130500/x130531,河北省邢台市广宗县, 37.074660 , 115.142607
邢台市,威县,054700,p130000/c130500/x130533,河北省邢台市威县, 36.975377 , 115.266780
邢台市,清河县,054800,p130000/c130500/x130534,河北省邢台市清河县, 37.039991 , 115.667209
邢台市,临西县,054900,p130000/c130500/x130535,河北省邢台市临西县, 36.870813 , 115.501048
邢台市,任县,055150,p130000/c130500/x130526,河北省邢台市任县, 37.120983 , 114.671936
邢台市,巨鹿县,055250,p130000/c130500/x130529,河北省邢台市巨鹿县, 37.221112 , 115.037478
邢台市,隆尧县,055350,p130000/c130500/x130525,河北省邢台市隆尧县, 37.350173 , 114.770419
邢台市,柏乡县,055450,p130000/c130500/x130524,河北省邢台市柏乡县, 37.482423 , 114.693426
邢台市,宁晋县,055550,p130000/c130500/x130528,河北省邢台市宁晋县, 37.619886 , 114.919301
邢台市,新河县,055650,p130000/c130500/x130530,河北省邢台市新河县, 37.528719 , 115.242070
邢台市,南宫市,055750,p130000/c130500/x130581,河北省邢台市南宫市, 37.359264 , 115.408748
通化市,通化县,134100,p220000/c220500/x220521,吉林省通化市通化县, 41.679808 , 125.759259
通化市,集安市,134200,p220000/c220500/x220582,吉林省通化市集安市, 41.125307 , 126.194031
通化市,梅河口市,135000,p220000/c220500/x220581,吉林省通化市梅河口市, 42.530341 , 125.683832
通化市,辉南县,135100,p220000/c220500/x220523,吉林省通化市辉南县, 42.684993 , 126.046912
通化市,柳河县,135300,p220000/c220500/x220524,吉林省通化市柳河县, 42.284606 , 125.744735
温泉,咸安区,437000,p420000/c421200/x421202,湖北省温泉咸安区, 29.824613 , 114.333748
温泉,嘉鱼县,437200,p420000/c421200/x421221,湖北省温泉嘉鱼县, 29.823326 , 114.333282
温泉,赤壁市,437300,p420000/c421200/x421281,湖北省温泉赤壁市, 29.819997 , 114.331590
温泉,通城县,437400,p420000/c421200/x421222,湖北省温泉通城县, 30.546498 , 114.341862
温泉,崇阳县,437500,p420000/c421200/x421223,湖北省温泉崇阳县, 29.818969 , 114.330593
温泉,通山县,437600,p420000/c421200/x421224,湖北省温泉通山县, 29.824678 , 114.333784
镇江市,丹徒区,212100,p320000/c321100/x321112,江苏省镇江市丹徒区, 32.131962 , 119.433854
镇江市,扬中市,212200,p320000/c321100/x321182,江苏省镇江市扬中市, 32.234827 , 119.797409
镇江市,丹阳市,212300,p320000/c321100/x321181,江苏省镇江市丹阳市, 32.010117 , 119.606536
镇江市,句容市,212400,p320000/c321100/x321183,江苏省镇江市句容市, 31.944999 , 119.168695
甘南藏族自治州,舟曲县,746300,p620000/c623000/x623023,甘肃省甘南藏族自治州舟曲县, 33.785259 , 104.371586
甘南藏族自治州,合作市,747000,p620000/c623000/x623001,甘肃省甘南藏族自治州合作市, 35.000399 , 102.910882
甘南藏族自治州,夏河县,747100,p620000/c623000/x623027,甘肃省甘南藏族自治州夏河县, 35.202503 , 102.521807
甘南藏族自治州,碌曲县,747200,p620000/c623000/x623026,甘肃省甘南藏族自治州碌曲县, 34.590944 , 102.487327
甘南藏族自治州,玛曲县,747300,p620000/c623000/x623025,甘肃省甘南藏族自治州玛曲县, 33.997712 , 102.072698
甘南藏族自治州,迭部县,747400,p620000/c623000/x623024,甘肃省甘南藏族自治州迭部县, 34.055939 , 103.221870
甘南藏族自治州,临潭县,747500,p620000/c623000/x623021,甘肃省甘南藏族自治州临潭县, 34.692747 , 103.353919
甘南藏族自治州,卓尼县,747600,p620000/c623000/x623022,甘肃省甘南藏族自治州卓尼县, 34.589588 , 103.507109
定西市,临洮县,730500,p620000/c621100/x621124,甘肃省定西市临洮县, 35.394989 , 103.859565
定西市,安定区,743000,p620000/c621100/x621102,甘肃省定西市安定区, 35.580629 , 104.610668
定西市,通渭县,743300,p620000/c621100/x621121,甘肃省定西市通渭县, 35.210831 , 105.242061
定西市,陇西县,748100,p620000/c621100/x621122,甘肃省定西市陇西县, 35.003940 , 104.634984
定西市,渭源县,748200,p620000/c621100/x621123,甘肃省定西市渭源县, 35.136755 , 104.215467
定西市,漳县,748300,p620000/c621100/x621125,甘肃省定西市漳县, 34.848444 , 104.471572
定西市,岷县,748400,p620000/c621100/x621126,甘肃省定西市岷县, 34.438076 , 104.036880
石家庄市,井陉矿区,050100,p130000/c130100/x130107,河北省石家庄市井陉矿区, 38.065668 , 114.063410
石家庄市,鹿泉市,050200,p130000/c130100/x130185,河北省石家庄市鹿泉市, 38.085958 , 114.313724
石家庄市,井陉县,050300,p130000/c130100/x130121,河北省石家庄市井陉县, 38.032148 , 114.145240
石家庄市,平山县,050400,p130000/c130100/x130131,河北省石家庄市平山县, 38.265728 , 113.979207
石家庄市,灵寿县,050500,p130000/c130100/x130126,河北省石家庄市灵寿县, 38.308628 , 114.382645
石家庄市,行唐县,050600,p130000/c130100/x130125,河北省石家庄市行唐县, 38.438411 , 114.552692
石家庄市,新乐市,050700,p130000/c130100/x130184,河北省石家庄市新乐市, 38.343296 , 114.684014
石家庄市,正定县,050800,p130000/c130100/x130123,河北省石家庄市正定县, 38.146445 , 114.570941
石家庄市,元氏县,051100,p130000/c130100/x130132,河北省石家庄市元氏县, 37.766651 , 114.525580
石家庄市,赞皇县,051230,p130000/c130100/x130129,河北省石家庄市赞皇县, 37.665600 , 114.386183
石家庄市,高邑县,051330,p130000/c130100/x130127,河北省石家庄市高邑县, 37.615363 , 114.611522
石家庄市,栾城县,051430,p130000/c130100/x130124,河北省石家庄市栾城县, 37.900200 , 114.648318
石家庄市,赵县,051530,p130000/c130100/x130133,河北省石家庄市赵县, 37.756430 , 114.776185
石家庄市,藁城市,052160,p130000/c130100/x130182,河北省石家庄市藁城市, 38.021567 , 114.847075
石家庄市,晋州市,052260,p130000/c130100/x130183,河北省石家庄市晋州市, 38.033629 , 115.044185
石家庄市,辛集市,052360,p130000/c130100/x130181,河北省石家庄市辛集市, 37.943123 , 115.218021
石家庄市,无极县,052460,p130000/c130100/x130130,河北省石家庄市无极县, 38.179141 , 114.976337
石家庄市,深泽县,052560,p130000/c130100/x130128,河北省石家庄市深泽县, 38.184072 , 115.200910
新余市,分宜县,336600,p360000/c360500/x360521,江西省新余市分宜县, 27.814758 , 114.692050
海西州,格尔木市,816000,p630000/c632800/x632801,青海省海西州格尔木市, 36.406404 , 94.928484
海西州,都兰县,816100,p630000/c632800/x632822,青海省海西州都兰县, 36.302496 , 98.095844
海西州,德令哈市,817000,p630000/c632800/x632802,青海省海西州德令哈市, 37.369436 , 97.360985
海西州,乌兰县,817100,p630000/c632800/x632821,青海省海西州乌兰县, 36.929749 , 98.480195
海西州,天峻县,817200,p630000/c632800/x632823,青海省海西州天峻县, 37.300851 , 99.022984
荆州市,洪湖市,433200,p420000/c421000/x421083,湖北省荆州市洪湖市, 29.825458 , 113.475980
荆州市,监利县,433300,p420000/c421000/x421023,湖北省荆州市监利县, 29.811574 , 112.897465
荆州市,江陵县,434100,p420000/c421000/x421024,湖北省荆州市江陵县, 30.041822 , 112.424664
荆州市,松滋市,434200,p420000/c421000/x421087,湖北省荆州市松滋市, 30.172945 , 111.606778
荆州市,公安县,434300,p420000/c421000/x421022,湖北省荆州市公安县, 30.058336 , 112.229648
荆州市,石首市,434400,p420000/c421000/x421081,湖北省荆州市石首市, 29.720938 , 112.425454
武汉市,蔡甸区,430100,p420000/c420100/x420114,湖北省武汉市蔡甸区, 30.582151 , 114.029230
武汉市,江夏区,430200,p420000/c420100/x420115,湖北省武汉市江夏区, 30.375723 , 114.321632
武汉市,黄陂区,430300,p420000/c420100/x420116,湖北省武汉市黄陂区, 30.881289 , 114.375837
武汉市,新洲区,430400,p420000/c420100/x420117,湖北省武汉市新洲区, 30.841508 , 114.801264
临夏州,临夏市,731100,p620000/c622900/x622901,甘肃省临夏州临夏市, 35.604376 , 103.243021
临夏州,和政县,731200,p620000/c622900/x622925,甘肃省临夏州和政县, 35.424603 , 103.350997
临夏州,广河县,731300,p620000/c622900/x622924,甘肃省临夏州广河县, 35.488052 , 103.575834
临夏州,东乡族自治县,731400,p620000/c622900/x622926,甘肃省临夏州东乡族自治县, 35.663752 , 103.389346
临夏州,康乐县,731500,p620000/c622900/x622922,甘肃省临夏州康乐县, 35.370505 , 103.708354
临夏州,永靖县,731600,p620000/c622900/x622923,甘肃省临夏州永靖县, 35.958306 , 103.285854
临夏州,临夏县,731800,p620000/c622900/x622921,甘肃省临夏州临夏县, 35.491637 , 102.995502
辽源市,东丰县,136300,p220000/c220400/x220421,吉林省辽源市东丰县, 42.676936 , 125.530991
辽源市,东辽县,136600,p220000/c220400/x220422,吉林省辽源市东辽县, 42.926331 , 124.991521
九江市,永修县,330300,p360000/c360400/x360425,江西省九江市永修县, 29.021824 , 115.809111
九江市,德安县,330400,p360000/c360400/x360426,江西省九江市德安县, 29.314348 , 115.756883
九江市,九江县,332100,p360000/c360400/x360421,江西省九江市九江县, 29.608431 , 115.911323
九江市,瑞昌市,332200,p360000/c360400/x360481,江西省九江市瑞昌市, 29.675874 , 115.681337
九江市,武宁县,332300,p360000/c360400/x360423,江西省九江市武宁县, 29.256323 , 115.100579
九江市,修水县,332400,p360000/c360400/x360424,江西省九江市修水县, 29.026022 , 114.546702
九江市,湖口县,332500,p360000/c360400/x360429,江西省九江市湖口县, 29.731101 , 116.251947
九江市,都昌县,332600,p360000/c360400/x360428,江西省九江市都昌县, 29.273194 , 116.204099
九江市,彭泽县,332700,p360000/c360400/x360430,江西省九江市彭泽县, 29.896061 , 116.549359
九江市,星子县,332800,p360000/c360400/x360427,江西省九江市星子县, 29.448128 , 116.045060
九江市,庐山区,332900,p360000/c360400/x360402,江西省九江市庐山区, 29.671775 , 115.989212
玉树州,玉树县,815000,p630000/c632700/x632721,青海省玉树州玉树县, 32.993107 , 97.008785
玉树州,称多县,815100,p630000/c632700/x632723,青海省玉树州称多县, 33.369218 , 97.110832
玉树州,囊谦县,815200,p630000/c632700/x632725,青海省玉树州囊谦县, 32.203246 , 96.480650
玉树州,杂多县,815300,p630000/c632700/x632722,青海省玉树州杂多县, 32.893185 , 95.300723
玉树州,治多县,815400,p630000/c632700/x632724,青海省玉树州治多县, 33.852751 , 95.613080
玉树州,曲麻莱县,815500,p630000/c632700/x632726,青海省玉树州曲麻莱县, 34.126429 , 95.797367
恩施州,巴东县,444300,p420000/c422800/x422823,湖北省恩施州巴东县, 31.042324 , 110.340756
恩施州,恩施市,445000,p420000/c422800/x422801,湖北省恩施州恩施市, 30.294680 , 109.479665
恩施州,建始县,445300,p420000/c422800/x422822,湖北省恩施州建始县, 30.601555 , 109.726667
恩施州,利川市,445400,p420000/c422800/x422802,湖北省恩施州利川市, 30.290996 , 108.936376
恩施州,宣恩县,445500,p420000/c422800/x422825,湖北省恩施州宣恩县, 29.986899 , 109.491485
恩施州,咸丰县,445600,p420000/c422800/x422826,湖北省恩施州咸丰县, 29.665203 , 109.139726
恩施州,来凤县,445700,p420000/c422800/x422827,湖北省恩施州来凤县, 29.493485 , 109.407828
恩施州,鹤峰县,445800,p420000/c422800/x422828,湖北省恩施州鹤峰县, 29.890171 , 110.033662
宜昌市,夷陵区,443100,p420000/c420500/x420506,湖北省宜昌市夷陵区, 30.770022 , 111.326348
宜昌市,枝江市,443200,p420000/c420500/x420583,湖北省宜昌市枝江市, 30.425940 , 111.760531
宜昌市,宜都市,443300,p420000/c420500/x420581,湖北省宜昌市宜都市, 30.378327 , 111.450006
宜昌市,五峰县,443400,p420000/c420500/x420529,湖北省宜昌市五峰县, 30.199688 , 110.674706
宜昌市,长阳县,443500,p420000/c420500/x420528,湖北省宜昌市长阳县, 30.467146 , 111.198731
宜昌市,秭归县,443600,p420000/c420500/x420527,湖北省宜昌市秭归县, 30.825897 , 110.977711
宜昌市,兴山县,443700,p420000/c420500/x420526,湖北省宜昌市兴山县, 31.348196 , 110.746805
宜昌市,当阳市,444100,p420000/c420500/x420582,湖北省宜昌市当阳市, 30.821266 , 111.788312
宜昌市,远安县,444200,p420000/c420500/x420525,湖北省宜昌市远安县, 31.060869 , 111.640508
襄樊市,襄阳区,441100,p420000/c420600/x420607,湖北省襄樊市襄阳区, 32.012633 , 112.155115
襄樊市,枣阳市,441200,p420000/c420600/x420683,湖北省襄樊市枣阳市, 32.122183 , 112.753469
襄樊市,宜城市,441400,p420000/c420600/x420684,湖北省襄樊市宜城市, 32.021256 , 112.138414
襄樊市,南漳县,441500,p420000/c420600/x420624,湖北省襄樊市南漳县, 31.773432 , 111.824112
襄樊市,保康县,441600,p420000/c420600/x420626,湖北省襄樊市保康县, 31.864890 , 111.264902
襄樊市,谷城县,441700,p420000/c420600/x420625,湖北省襄樊市谷城县, 32.180577 , 111.392316
襄樊市,老河口市,441800,p420000/c420600/x420682,湖北省襄樊市老河口市, 32.379887 , 111.680788
海东地区,互助土族自治县,810500,p630000/c632100/x632126,青海省海东地区互助土族自治县, 36.832233 , 101.950347
海东地区,平安县,810600,p630000/c632100/x632121,青海省海东地区平安县, 36.498197 , 102.106170
海东地区,乐都县,810700,p630000/c632100/x632123,青海省海东地区乐都县, 36.480689 , 102.395056
海东地区,民和回族土族自治县,810800,p630000/c632100/x632122,青海省海东地区民和回族土族自治县, 36.329278 , 102.803200
海东地区,化隆回族自治县,810900,p630000/c632100/x632127,青海省海东地区化隆回族自治县, 36.102307 , 102.258527
